employee_id,previous_salary,new_salary,previous_role,new_role,previous_level,new_level,effective_date,change_type,change_reason
EMP0890,29591,49121,BI Specialist,BI Specialist,Mid,Lead,2022-05-01,Promotion,Cost of living adjustment
EMP0408,,26219,,Data Scientist,,Junior,2020-07-02,Hire,Initial appointment
EMP0408,26219,30393,Data Scientist,Data Scientist,Junior,Junior,2022-04-11,Annual Raise,Promoted following review
EMP0408,30393,35242,Data Scientist,Data Scientist,Junior,Senior,2024-08-06,Promotion,Market correction adjustment
EMP0359,,15046,,Supply Chain Analyst,,Junior,2022-09-04,Hire,Initial appointment
EMP0359,15046,15834,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2023-05-26,Annual Raise,Annual performance increase
EMP0359,15834,18527,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2023-10-26,Annual Raise,Annual performance increase
EMP0359,18527,20895,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2023-11-18,Annual Raise,Project completion bonus integration
EMP0359,20895,23694,Supply Chain Analyst,Supply Chain Analyst,Junior,Mid,2024-06-03,Promotion,Project completion bonus integration
EMP0668,,7512,,Cloud Architect,,Mid,2024-04-26,Hire,Initial appointment
EMP0668,7512,12532,Cloud Architect,Cloud Architect,Mid,Junior,2024-11-16,Promotion,Project completion bonus integration
EMP0113,,9632,,BI Developer,,Mid,2024-08-17,Hire,Initial appointment
EMP0113,9632,10571,BI Developer,BI Developer,Mid,Mid,2025-02-18,Annual Raise,Market correction adjustment
EMP0113,10571,16047,BI Developer,BI Developer,Mid,Junior,2025-02-27,Promotion,Market correction adjustment
EMP0198,,30845,,Data Analyst,,Mid,2016-09-02,Hire,Initial appointment
EMP0198,30845,41764,Data Analyst,Data Analyst,Mid,Lead,2024-07-17,Promotion,Annual performance increase
EMP0561,,10225,,Vendor Manager,,Mid,2024-05-25,Hire,Initial appointment
EMP0561,10225,12131,Vendor Manager,Vendor Manager,Mid,Mid,2024-11-23,Annual Raise,Annual performance increase
EMP0561,12131,16044,Vendor Manager,Vendor Manager,Mid,Junior,2025-01-27,Promotion,Promoted following review
EMP0287,,7849,,Legal Analyst,,Mid,2023-05-02,Hire,Initial appointment
EMP0287,7849,8529,Legal Analyst,Legal Analyst,Mid,Mid,2024-11-15,Annual Raise,Promoted following review
EMP0287,8529,12317,Legal Analyst,Legal Analyst,Mid,Junior,2024-11-26,Promotion,Retention adjustment
EMP0206,,20563,,Digital Analyst,,Junior,2019-09-12,Hire,Initial appointment
EMP0206,20563,29123,Digital Analyst,Digital Analyst,Junior,Senior,2021-01-26,Promotion,Annual performance increase
EMP0824,,11685,,Data Analyst,,Mid,2024-04-06,Hire,Initial appointment
EMP0824,11685,12818,Data Analyst,Data Analyst,Mid,Mid,2025-03-28,Annual Raise,Cost of living adjustment
EMP0824,12818,16891,Data Analyst,Data Analyst,Mid,Junior,2025-04-01,Promotion,Promoted following review
EMP0773,,12909,,Finance Director,,Junior,2023-02-14,Hire,Initial appointment
EMP0773,12909,21264,Finance Director,Finance Director,Junior,Mid,2024-04-20,Promotion,Annual performance increase
EMP0523,,13524,,HR Analyst,,Junior,2024-01-03,Hire,Initial appointment
EMP0523,13524,14534,HR Analyst,HR Analyst,Junior,Junior,2024-09-10,Annual Raise,Project completion bonus integration
EMP0523,14534,21847,HR Analyst,HR Analyst,Junior,Mid,2025-01-01,Promotion,Project completion bonus integration
EMP0455,,10933,,Sustainability Analyst,,Mid,2023-02-17,Hire,Initial appointment
EMP0455,10933,16742,Sustainability Analyst,Sustainability Analyst,Mid,Junior,2024-09-02,Promotion,Cost of living adjustment
EMP0754,,15870,,Budget Analyst,,Junior,2023-09-05,Hire,Initial appointment
EMP0754,15870,17808,Budget Analyst,Budget Analyst,Junior,Junior,2024-09-18,Annual Raise,Retention adjustment
EMP0754,17808,21728,Budget Analyst,Budget Analyst,Junior,Mid,2025-01-05,Promotion,Market correction adjustment
EMP0733,,20449,,Account Manager,,Junior,2018-04-19,Hire,Initial appointment
EMP0733,20449,23978,Account Manager,Account Manager,Junior,Junior,2022-08-16,Annual Raise,Retention adjustment
EMP0733,23978,27338,Account Manager,Account Manager,Junior,Senior,2023-01-31,Promotion,Promoted following review
EMP0186,,10829,,Data Analyst,,Junior,2023-01-30,Hire,Initial appointment
EMP0186,10829,12684,Data Analyst,Data Analyst,Junior,Junior,2024-03-10,Annual Raise,Retention adjustment
EMP0186,12684,19463,Data Analyst,Data Analyst,Junior,Mid,2025-01-17,Promotion,Retention adjustment
EMP0597,,9315,,Brand Manager,,Mid,2022-04-25,Hire,Initial appointment
EMP0597,9315,11163,Brand Manager,Brand Manager,Mid,Mid,2023-01-14,Annual Raise,Cost of living adjustment
EMP0597,11163,13273,Brand Manager,Brand Manager,Mid,Mid,2023-03-06,Annual Raise,Project completion bonus integration
EMP0597,13273,15716,Brand Manager,Brand Manager,Mid,Junior,2024-10-15,Promotion,Retention adjustment
EMP0730,,13542,,Supply Chain Analyst,,Junior,2024-03-16,Hire,Initial appointment
EMP0730,13542,16209,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2024-10-22,Annual Raise,Market correction adjustment
EMP0730,16209,22168,Supply Chain Analyst,Supply Chain Analyst,Junior,Mid,2025-05-05,Promotion,Cost of living adjustment
EMP0464,,17794,,Learning & Development,,Junior,2020-05-02,Hire,Initial appointment
EMP0464,17794,20293,Learning & Development,Learning & Development,Junior,Junior,2020-12-12,Annual Raise,Cost of living adjustment
EMP0464,20293,31780,Learning & Development,Learning & Development,Junior,Senior,2024-11-07,Promotion,Project completion bonus integration
EMP0325,,12135,,Data Analyst,,Junior,2023-03-13,Hire,Initial appointment
EMP0325,12135,14424,Data Analyst,Data Analyst,Junior,Junior,2024-03-23,Annual Raise,Annual performance increase
EMP0325,14424,16112,Data Analyst,Data Analyst,Junior,Junior,2024-06-02,Annual Raise,Annual performance increase
EMP0325,16112,16948,Data Analyst,Data Analyst,Junior,Junior,2025-01-01,Annual Raise,Annual performance increase
EMP0325,16948,17375,Data Analyst,Data Analyst,Junior,Mid,2025-04-08,Promotion,Market correction adjustment
EMP0348,,18011,,Senior Data Engineer,,Junior,2018-09-21,Hire,Initial appointment
EMP0348,18011,20546,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2022-12-25,Annual Raise,Annual performance increase
EMP0348,20546,22978,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2023-04-17,Annual Raise,Annual performance increase
EMP0348,22978,24863,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2024-10-09,Annual Raise,Market correction adjustment
EMP0348,24863,30633,Senior Data Engineer,Senior Data Engineer,Junior,Senior,2025-01-12,Promotion,Market correction adjustment
EMP0831,,14955,,Data Analyst,,Junior,2019-08-25,Hire,Initial appointment
EMP0831,14955,26461,Data Analyst,Data Analyst,Junior,Senior,2025-03-16,Promotion,Market correction adjustment
EMP0536,,16251,,Cloud Architect,,Junior,2017-01-23,Hire,Initial appointment
EMP0536,16251,18866,Cloud Architect,Cloud Architect,Junior,Junior,2018-05-18,Annual Raise,Project completion bonus integration
EMP0536,18866,20194,Cloud Architect,Cloud Architect,Junior,Junior,2023-12-14,Annual Raise,Market correction adjustment
EMP0536,20194,27641,Cloud Architect,Cloud Architect,Junior,Senior,2024-07-29,Promotion,Promoted following review
EMP0247,,16494,,Marketing Analyst,,Junior,2020-01-08,Hire,Initial appointment
EMP0247,16494,17388,Marketing Analyst,Marketing Analyst,Junior,Junior,2021-11-13,Annual Raise,Cost of living adjustment
EMP0247,17388,20190,Marketing Analyst,Marketing Analyst,Junior,Junior,2022-04-30,Annual Raise,Promoted following review
EMP0247,20190,28742,Marketing Analyst,Marketing Analyst,Junior,Senior,2024-11-28,Promotion,Cost of living adjustment
EMP0327,,23166,,ML Engineer,,Junior,2019-01-04,Hire,Initial appointment
EMP0327,23166,25818,ML Engineer,ML Engineer,Junior,Junior,2024-07-08,Annual Raise,Annual performance increase
EMP0327,25818,32493,ML Engineer,ML Engineer,Junior,Senior,2024-10-12,Promotion,Project completion bonus integration
EMP0021,,15458,,Operations Analyst,,Junior,2019-06-11,Hire,Initial appointment
EMP0021,15458,21744,Operations Analyst,Operations Analyst,Junior,Mid,2021-10-06,Promotion,Promoted following review
EMP0915,,23336,,Sustainability Analyst,,Mid,2009-10-01,Hire,Initial appointment
EMP0915,23336,25205,Sustainability Analyst,Sustainability Analyst,Mid,Mid,2015-02-19,Annual Raise,Market correction adjustment
EMP0915,25205,41036,Sustainability Analyst,Sustainability Analyst,Mid,Lead,2024-05-09,Promotion,Market correction adjustment
EMP0790,,9992,,Lead Data Engineer,,Mid,2024-05-23,Hire,Initial appointment
EMP0790,9992,11912,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-05-10,Annual Raise,Cost of living adjustment
EMP0790,11912,13736,Lead Data Engineer,Lead Data Engineer,Mid,Junior,2025-06-14,Promotion,Project completion bonus integration
EMP0685,,7415,,BI Specialist,,Mid,2024-02-26,Hire,Initial appointment
EMP0685,7415,7966,BI Specialist,BI Specialist,Mid,Mid,2024-10-17,Annual Raise,Project completion bonus integration
EMP0685,7966,13124,BI Specialist,BI Specialist,Mid,Junior,2025-03-20,Promotion,Cost of living adjustment
EMP0466,,19846,,Senior Data Engineer,,Junior,2015-02-22,Hire,Initial appointment
EMP0466,19846,20870,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2020-07-09,Annual Raise,Retention adjustment
EMP0466,20870,30084,Senior Data Engineer,Senior Data Engineer,Junior,Senior,2025-04-10,Promotion,Market correction adjustment
EMP0595,,12136,,Senior Data Analyst,,Junior,2022-04-25,Hire,Initial appointment
EMP0595,12136,20223,Senior Data Analyst,Senior Data Analyst,Junior,Mid,2025-04-04,Promotion,Market correction adjustment
EMP0736,,31195,,Sales Analyst,,Mid,2015-06-02,Hire,Initial appointment
EMP0736,31195,48427,Sales Analyst,Sales Analyst,Mid,Lead,2023-09-19,Promotion,Promoted following review
EMP0586,,19639,,Marketing Analyst,,Junior,2017-02-25,Hire,Initial appointment
EMP0586,19639,21348,Marketing Analyst,Marketing Analyst,Junior,Junior,2018-03-17,Annual Raise,Project completion bonus integration
EMP0586,21348,31928,Marketing Analyst,Marketing Analyst,Junior,Senior,2020-10-13,Promotion,Retention adjustment
EMP0020,,24729,,Operations Analyst,,Mid,2011-07-22,Hire,Initial appointment
EMP0020,24729,28620,Operations Analyst,Operations Analyst,Mid,Mid,2012-08-19,Annual Raise,Market correction adjustment
EMP0020,28620,30206,Operations Analyst,Operations Analyst,Mid,Mid,2022-08-26,Annual Raise,Cost of living adjustment
EMP0020,30206,40697,Operations Analyst,Operations Analyst,Mid,Lead,2022-10-03,Promotion,Project completion bonus integration
EMP0602,,14714,,Data Engineer,,Junior,2022-03-09,Hire,Initial appointment
EMP0602,14714,21037,Data Engineer,Data Engineer,Junior,Mid,2023-10-26,Promotion,Annual performance increase
EMP0216,,9313,,Data Scientist,,Mid,2024-05-04,Hire,Initial appointment
EMP0216,9313,12895,Data Scientist,Data Scientist,Mid,Junior,2025-04-05,Promotion,Promoted following review
EMP0989,,20880,,ML Engineer,,Junior,2015-01-15,Hire,Initial appointment
EMP0989,20880,23234,ML Engineer,ML Engineer,Junior,Junior,2015-07-26,Annual Raise,Promoted following review
EMP0989,23234,25582,ML Engineer,ML Engineer,Junior,Junior,2019-03-11,Annual Raise,Annual performance increase
EMP0989,25582,35683,ML Engineer,ML Engineer,Junior,Senior,2023-08-21,Promotion,Retention adjustment
EMP0721,,14155,,DevOps Engineer,,Junior,2022-05-28,Hire,Initial appointment
EMP0721,14155,21266,DevOps Engineer,DevOps Engineer,Junior,Mid,2023-10-04,Promotion,Annual performance increase
EMP0472,,7564,,IT Manager,,Mid,2023-08-27,Hire,Initial appointment
EMP0472,7564,8870,IT Manager,IT Manager,Mid,Mid,2024-09-13,Annual Raise,Retention adjustment
EMP0472,8870,9629,IT Manager,IT Manager,Mid,Mid,2024-10-17,Annual Raise,Annual performance increase
EMP0472,9629,11103,IT Manager,IT Manager,Mid,Mid,2025-02-17,Annual Raise,Retention adjustment
EMP0472,11103,12796,IT Manager,IT Manager,Mid,Junior,2025-02-23,Promotion,Retention adjustment
EMP0425,,14298,,Account Manager,,Junior,2024-03-17,Hire,Initial appointment
EMP0425,14298,16846,Account Manager,Account Manager,Junior,Junior,2025-03-29,Annual Raise,Retention adjustment
EMP0425,16846,21295,Account Manager,Account Manager,Junior,Mid,2025-06-29,Promotion,Annual performance increase
EMP0832,,25817,,Data Engineer,,Mid,2018-05-28,Hire,Initial appointment
EMP0832,25817,27253,Data Engineer,Data Engineer,Mid,Mid,2021-12-29,Annual Raise,Promoted following review
EMP0832,27253,30729,Data Engineer,Data Engineer,Mid,Mid,2022-05-13,Annual Raise,Promoted following review
EMP0832,30729,35510,Data Engineer,Data Engineer,Mid,Mid,2023-10-08,Annual Raise,Cost of living adjustment
EMP0832,35510,45999,Data Engineer,Data Engineer,Mid,Lead,2024-11-22,Promotion,Promoted following review
EMP0338,,17218,,Marketing Analyst,,Junior,2017-09-25,Hire,Initial appointment
EMP0338,17218,19396,Marketing Analyst,Marketing Analyst,Junior,Junior,2020-09-04,Annual Raise,Promoted following review
EMP0338,19396,20670,Marketing Analyst,Marketing Analyst,Junior,Junior,2024-04-24,Annual Raise,Retention adjustment
EMP0338,20670,30207,Marketing Analyst,Marketing Analyst,Junior,Senior,2024-08-15,Promotion,Annual performance increase
EMP0683,,13692,,Operations Analyst,,Junior,2023-07-03,Hire,Initial appointment
EMP0683,13692,15069,Operations Analyst,Operations Analyst,Junior,Junior,2024-03-03,Annual Raise,Promoted following review
EMP0683,15069,17854,Operations Analyst,Operations Analyst,Junior,Junior,2024-07-10,Annual Raise,Project completion bonus integration
EMP0683,17854,19972,Operations Analyst,Operations Analyst,Junior,Mid,2025-04-21,Promotion,Promoted following review
EMP0826,,17048,,Supply Chain Analyst,,Junior,2021-02-19,Hire,Initial appointment
EMP0826,17048,22944,Supply Chain Analyst,Supply Chain Analyst,Junior,Mid,2022-11-09,Promotion,Market correction adjustment
EMP0056,,11479,,Senior Data Engineer,,Mid,2024-07-07,Hire,Initial appointment
EMP0056,11479,15312,Senior Data Engineer,Senior Data Engineer,Mid,Junior,2025-02-10,Promotion,Project completion bonus integration
EMP0749,,15509,,Sales Analyst,,Junior,2014-08-26,Hire,Initial appointment
EMP0749,15509,26746,Sales Analyst,Sales Analyst,Junior,Senior,2015-05-25,Promotion,Annual performance increase
EMP0344,,10500,,BI Developer,,Mid,2024-04-26,Hire,Initial appointment
EMP0344,10500,12343,BI Developer,BI Developer,Mid,Mid,2024-12-12,Annual Raise,Project completion bonus integration
EMP0344,12343,14803,BI Developer,BI Developer,Mid,Mid,2025-02-10,Annual Raise,Promoted following review
EMP0344,14803,14063,BI Developer,BI Developer,Mid,Junior,2025-03-29,Promotion,Market correction adjustment
EMP0159,,12455,,Senior Data Engineer,,Junior,2024-01-27,Hire,Initial appointment
EMP0159,12455,13157,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2025-05-19,Annual Raise,Project completion bonus integration
EMP0159,13157,21731,Senior Data Engineer,Senior Data Engineer,Junior,Mid,2025-06-12,Promotion,Annual performance increase
EMP0416,,22521,,Lead Data Engineer,,Junior,2022-02-06,Hire,Initial appointment
EMP0416,22521,26916,Lead Data Engineer,Lead Data Engineer,Junior,Junior,2023-08-22,Annual Raise,Promoted following review
EMP0416,26916,30071,Lead Data Engineer,Lead Data Engineer,Junior,Junior,2024-06-02,Annual Raise,Cost of living adjustment
EMP0416,30071,33667,Lead Data Engineer,Lead Data Engineer,Junior,Senior,2025-04-21,Promotion,Market correction adjustment
EMP0199,,10124,,HR Analyst,,Mid,2024-07-22,Hire,Initial appointment
EMP0199,10124,16808,HR Analyst,HR Analyst,Mid,Junior,2025-01-28,Promotion,Promoted following review
EMP0955,,13136,,BI Developer,,Junior,2022-01-21,Hire,Initial appointment
EMP0955,13136,14377,BI Developer,BI Developer,Junior,Junior,2022-11-12,Annual Raise,Promoted following review
EMP0955,14377,15645,BI Developer,BI Developer,Junior,Junior,2023-01-20,Annual Raise,Market correction adjustment
EMP0955,15645,16598,BI Developer,BI Developer,Junior,Junior,2024-01-02,Annual Raise,Annual performance increase
EMP0955,16598,21167,BI Developer,BI Developer,Junior,Mid,2024-03-19,Promotion,Annual performance increase
EMP0675,,17606,,Finance Director,,Junior,2021-01-29,Hire,Initial appointment
EMP0675,17606,20223,Finance Director,Finance Director,Junior,Junior,2021-08-12,Annual Raise,Annual performance increase
EMP0675,20223,21576,Finance Director,Finance Director,Junior,Junior,2025-01-25,Annual Raise,Retention adjustment
EMP0675,21576,26077,Finance Director,Finance Director,Junior,Senior,2025-05-25,Promotion,Market correction adjustment
EMP0094,,16504,,Operations Analyst,,Junior,2019-05-23,Hire,Initial appointment
EMP0094,16504,18448,Operations Analyst,Operations Analyst,Junior,Junior,2021-03-28,Annual Raise,Annual performance increase
EMP0094,18448,20137,Operations Analyst,Operations Analyst,Junior,Junior,2023-05-04,Annual Raise,Project completion bonus integration
EMP0094,20137,23460,Operations Analyst,Operations Analyst,Junior,Mid,2024-12-16,Promotion,Market correction adjustment
EMP0076,,10176,,Data Modeler,,Mid,2024-02-21,Hire,Initial appointment
EMP0076,10176,11486,Data Modeler,Data Modeler,Mid,Mid,2025-02-17,Annual Raise,Retention adjustment
EMP0076,11486,13441,Data Modeler,Data Modeler,Mid,Mid,2025-02-27,Annual Raise,Market correction adjustment
EMP0076,13441,14719,Data Modeler,Data Modeler,Mid,Junior,2025-05-23,Promotion,Promoted following review
EMP0337,,22297,,Marketing Analyst,,Junior,2015-03-23,Hire,Initial appointment
EMP0337,22297,25097,Marketing Analyst,Marketing Analyst,Junior,Junior,2020-01-12,Annual Raise,Promoted following review
EMP0337,25097,30415,Marketing Analyst,Marketing Analyst,Junior,Senior,2021-11-26,Promotion,Project completion bonus integration
EMP0779,,17538,,Marketing Analyst,,Junior,2022-08-24,Hire,Initial appointment
EMP0779,17538,30828,Marketing Analyst,Marketing Analyst,Junior,Senior,2023-12-08,Promotion,Promoted following review
EMP0854,,13312,,Operations Analyst,,Junior,2021-01-27,Hire,Initial appointment
EMP0854,13312,22949,Operations Analyst,Operations Analyst,Junior,Mid,2024-02-12,Promotion,Project completion bonus integration
EMP0632,,24230,,Finance Manager,,Junior,2019-07-07,Hire,Initial appointment
EMP0632,24230,26132,Finance Manager,Finance Manager,Junior,Junior,2021-04-18,Annual Raise,Annual performance increase
